Gene.stable.ID,HGNC.symbol
ENSMNEG00000040295,FNIP2
ENSMNEG00000040296,UBE2E2
ENSMNEG00000040297,FUNDC1
ENSMNEG00000040298,CRHR2
ENSMNEG00000040299,JMJD8
ENSMNEG00000040300,
ENSMNEG00000040301,SPG7
ENSMNEG00000040302,NOVA1
ENSMNEG00000040303,NEFH
ENSMNEG00000040304,NSDHL
ENSMNEG00000040305,PHKB
ENSMNEG00000040306,TTLL7
ENSMNEG00000040307,TRIM66
ENSMNEG00000040308,RPUSD3
ENSMNEG00000040309,FHOD1
ENSMNEG00000040310,SLC45A1
ENSMNEG00000040311,PNMT
ENSMNEG00000040312,UCK2
ENSMNEG00000040313,
ENSMNEG00000040314,PSMD13
ENSMNEG00000040315,BMP3
ENSMNEG00000040316,
ENSMNEG00000040316,
ENSMNEG00000040317,
ENSMNEG00000040318,RAB27B
ENSMNEG00000040319,
ENSMNEG00000040320,FZD3
ENSMNEG00000040321,
ENSMNEG00000040322,FRA10AC1
ENSMNEG00000040323,RASGEF1C
ENSMNEG00000040324,LUZP1
ENSMNEG00000040325,MRPL16
ENSMNEG00000040326,ACHE
ENSMNEG00000040327,BCL11A
ENSMNEG00000040328,PDE7B
ENSMNEG00000040329,SEC61A2
ENSMNEG00000040330,MOGAT1
ENSMNEG00000040331,BAIAP2L2
ENSMNEG00000040332,BIRC3
ENSMNEG00000040333,
ENSMNEG00000040334,
ENSMNEG00000040335,
ENSMNEG00000040336,
ENSMNEG00000040337,FAM221A
ENSMNEG00000040338,SNTG1
ENSMNEG00000040339,
ENSMNEG00000040340,NOTCH4
ENSMNEG00000040341,BCL7A
ENSMNEG00000040342,NHLRC3
ENSMNEG00000040343,LIPE
ENSMNEG00000040344,
ENSMNEG00000040345,TPST2
ENSMNEG00000040346,CYP7B1
ENSMNEG00000040347,NAV1
ENSMNEG00000040348,NTF3
ENSMNEG00000040349,NUP88
ENSMNEG00000040350,
ENSMNEG00000040351,LRRC56
ENSMNEG00000040352,
ENSMNEG00000040353,TUBG2
ENSMNEG00000040354,SIAE
ENSMNEG00000040355,INHBE
ENSMNEG00000040356,TMEM175
ENSMNEG00000040357,AZGP1
ENSMNEG00000040358,ABCC6
ENSMNEG00000040359,THEM5
ENSMNEG00000040360,EMC2
ENSMNEG00000040361,
ENSMNEG00000040362,GML
ENSMNEG00000040363,TMEM147
ENSMNEG00000040364,KRBA1
ENSMNEG00000040365,SHC1
ENSMNEG00000040366,HERC5
ENSMNEG00000040367,ARAP1
ENSMNEG00000040368,
ENSMNEG00000040369,GLCCI1
ENSMNEG00000040370,IL3RA
ENSMNEG00000040371,CNGB1
ENSMNEG00000040372,PSMD5
ENSMNEG00000040373,MPP1
ENSMNEG00000040374,IGFL1
ENSMNEG00000040375,LRRC31
ENSMNEG00000040376,KRT72
ENSMNEG00000040377,NEMP2
ENSMNEG00000040378,MRPL53
ENSMNEG00000040379,MRPS12
ENSMNEG00000040380,TM2D2
ENSMNEG00000040381,GCA
ENSMNEG00000040382,MACROH2A2
ENSMNEG00000040383,PAX5
ENSMNEG00000040384,
ENSMNEG00000040385,MZB1
ENSMNEG00000040386,
ENSMNEG00000040387,SCLT1
ENSMNEG00000040388,ROM1
ENSMNEG00000040389,
ENSMNEG00000040390,MED4
ENSMNEG00000040391,MMP12
ENSMNEG00000040392,
ENSMNEG00000040393,LRRC7
ENSMNEG00000040394,OLIG2
ENSMNEG00000040395,TWF2
ENSMNEG00000040396,CCL8
ENSMNEG00000040397,LAMA5
ENSMNEG00000040398,
ENSMNEG00000040398,
ENSMNEG00000040399,NR0B2
ENSMNEG00000040400,RCAN2
ENSMNEG00000040401,OSTF1
ENSMNEG00000040402,
ENSMNEG00000040403,TFF1
ENSMNEG00000040404,CCDC40
ENSMNEG00000040405,MYL4
ENSMNEG00000040406,SMPDL3B
ENSMNEG00000040407,POLR2A
ENSMNEG00000040408,NECTIN1
ENSMNEG00000040409,OPA3
ENSMNEG00000040410,MBLAC2
ENSMNEG00000040411,
ENSMNEG00000040411,
ENSMNEG00000040412,
ENSMNEG00000040413,SREK1IP1
ENSMNEG00000040414,SPRYD3
ENSMNEG00000040415,SLC50A1
ENSMNEG00000040416,DSP
ENSMNEG00000040417,RLBP1
ENSMNEG00000040418,SPG21
ENSMNEG00000040419,CAPZB
ENSMNEG00000040420,KIF24
ENSMNEG00000040421,ZNF605
ENSMNEG00000040422,RBM8A
ENSMNEG00000040423,TDG
ENSMNEG00000040424,ARHGAP22
ENSMNEG00000040425,KRT40
ENSMNEG00000040426,HDAC5
ENSMNEG00000040427,
ENSMNEG00000040428,GRIA1
ENSMNEG00000040429,MCRS1
ENSMNEG00000040430,SLC39A13
ENSMNEG00000040431,TMEM253
ENSMNEG00000040432,WDR25
ENSMNEG00000040433,
ENSMNEG00000040434,
ENSMNEG00000040435,SV2B
ENSMNEG00000040436,MTMR7
ENSMNEG00000040437,GAPDH
ENSMNEG00000040438,ZNF595
ENSMNEG00000040439,MMP7
ENSMNEG00000040440,ARHGAP44
ENSMNEG00000040441,IL17RB
ENSMNEG00000040442,
ENSMNEG00000040443,CD300A
ENSMNEG00000040444,AMTN
ENSMNEG00000040445,ABRAXAS2
ENSMNEG00000040446,PPP1R3C
ENSMNEG00000040447,CEACAM8
ENSMNEG00000040448,
ENSMNEG00000040449,ACAD9
ENSMNEG00000040450,PPP1R15B
ENSMNEG00000040451,ARMC8
ENSMNEG00000040452,KCTD6
ENSMNEG00000040453,ZC3H12A
ENSMNEG00000040454,ARID3C
ENSMNEG00000040455,SLC38A5
ENSMNEG00000040456,CDIPT
ENSMNEG00000040457,
ENSMNEG00000040458,METTL3
ENSMNEG00000040459,CDC14A
ENSMNEG00000040460,
ENSMNEG00000040461,KLHL3
ENSMNEG00000040462,FASLG
ENSMNEG00000040463,
ENSMNEG00000040464,MYRF
ENSMNEG00000040465,
ENSMNEG00000040466,ZNF250
ENSMNEG00000040467,TECTA
ENSMNEG00000040468,FLNA
ENSMNEG00000040469,LRFN3
ENSMNEG00000040470,FOXA3
ENSMNEG00000040471,STK17A
ENSMNEG00000040472,ITGA6
ENSMNEG00000040473,SLC17A6
ENSMNEG00000040474,TMEM185A
ENSMNEG00000040475,
ENSMNEG00000040476,OMD
ENSMNEG00000040477,
ENSMNEG00000040478,RSAD2
ENSMNEG00000040479,
ENSMNEG00000040480,
ENSMNEG00000040481,DAXX
ENSMNEG00000040482,
ENSMNEG00000040483,CNBD1
ENSMNEG00000040484,LRWD1
ENSMNEG00000040485,
ENSMNEG00000040486,NLRX1
ENSMNEG00000040487,
ENSMNEG00000040488,CRYBA1
ENSMNEG00000040489,HPGD
ENSMNEG00000040490,
ENSMNEG00000040491,PLAGL2
ENSMNEG00000040492,
ENSMNEG00000040493,UPP2
ENSMNEG00000040494,MELTF
ENSMNEG00000040495,GPR153
ENSMNEG00000040496,BMPR1B
ENSMNEG00000040497,
ENSMNEG00000040498,GADL1
ENSMNEG00000040499,RMC1
ENSMNEG00000040500,
ENSMNEG00000040501,OXT
ENSMNEG00000040502,RRAS2
ENSMNEG00000040503,
ENSMNEG00000040504,TFPT
ENSMNEG00000040505,
ENSMNEG00000040506,OARD1
ENSMNEG00000040507,
ENSMNEG00000040508,GLYATL3
ENSMNEG00000040509,PWWP2A
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040510,
ENSMNEG00000040511,
ENSMNEG00000040512,ITGAM
ENSMNEG00000040513,CYBA
ENSMNEG00000040514,ZNF750
ENSMNEG00000040515,UBL5
ENSMNEG00000040516,SYCE3
ENSMNEG00000040517,PGRMC2
ENSMNEG00000040518,HMGCL
ENSMNEG00000040519,RAF1
ENSMNEG00000040520,ACOD1
ENSMNEG00000040521,ZNF8
ENSMNEG00000040522,
ENSMNEG00000040523,ZNF619
ENSMNEG00000040524,NUBP1
ENSMNEG00000040525,CCK
ENSMNEG00000040526,
ENSMNEG00000040526,
ENSMNEG00000040526,
ENSMNEG00000040527,
ENSMNEG00000040528,PROZ
ENSMNEG00000040529,ZNF416
ENSMNEG00000040530,TMEM132A
ENSMNEG00000040531,PYROXD2
ENSMNEG00000040532,
ENSMNEG00000040533,ATMIN
ENSMNEG00000040534,ATP6AP1
ENSMNEG00000040535,CACNG4
ENSMNEG00000040536,AGR2
ENSMNEG00000040537,
ENSMNEG00000040538,ENTPD5
ENSMNEG00000040539,ZCWPW1
ENSMNEG00000040540,TMEM79
ENSMNEG00000040541,
ENSMNEG00000040542,SHISA2
ENSMNEG00000040543,CNKSR3
ENSMNEG00000040544,A4GNT
ENSMNEG00000040545,KIAA0895L
ENSMNEG00000040546,HDAC11
ENSMNEG00000040547,TAMM41
ENSMNEG00000040548,GSDMB
ENSMNEG00000040549,PLA2G7
ENSMNEG00000040550,RHOJ
ENSMNEG00000040551,MLIP
ENSMNEG00000040552,TIMELESS
ENSMNEG00000040553,PKD1L1
ENSMNEG00000040554,CCDC50
ENSMNEG00000040555,
ENSMNEG00000040556,CLEC7A
ENSMNEG00000040557,BMT2
ENSMNEG00000040558,NCKAP5
ENSMNEG00000040559,MTURN
ENSMNEG00000040560,
ENSMNEG00000040561,
ENSMNEG00000040562,CCDC107
ENSMNEG00000040563,PLXNA2
ENSMNEG00000040564,
ENSMNEG00000040564,
ENSMNEG00000040565,OTOF
ENSMNEG00000040566,MFAP2
ENSMNEG00000040567,CREB3L2
ENSMNEG00000040568,SNX13
ENSMNEG00000040569,CLIC5
ENSMNEG00000040570,UBE3D
ENSMNEG00000040571,CD5L
ENSMNEG00000040572,UBE2Z
ENSMNEG00000040573,MAPK8IP2
ENSMNEG00000040574,SEC16B
ENSMNEG00000040575,ANO5
ENSMNEG00000040576,EPOR
ENSMNEG00000040577,CTCFL
ENSMNEG00000040578,BCKDK
ENSMNEG00000040579,PIWIL3
ENSMNEG00000040580,VPS36
ENSMNEG00000040581,ZFP64
ENSMNEG00000040582,
ENSMNEG00000040583,GUCY2F
ENSMNEG00000040584,STRADA
ENSMNEG00000040585,DOHH
ENSMNEG00000040586,PNCK
ENSMNEG00000040587,L3MBTL3
ENSMNEG00000040588,SPO11
ENSMNEG00000040589,SCGN
ENSMNEG00000040590,
ENSMNEG00000040591,IGFBP2
ENSMNEG00000040592,SLC25A47
ENSMNEG00000040593,ZMYM6
ENSMNEG00000040594,DUS4L
ENSMNEG00000040595,
ENSMNEG00000040596,ELF2
ENSMNEG00000040597,FAM216B
ENSMNEG00000040598,DRG1
ENSMNEG00000040599,ANKRD13C
ENSMNEG00000040600,KLHL29
ENSMNEG00000040601,COL12A1
ENSMNEG00000040602,MYLIP
ENSMNEG00000040603,CACNA1D
ENSMNEG00000040604,SNX1
ENSMNEG00000040605,
ENSMNEG00000040605,
ENSMNEG00000040606,EBF2
ENSMNEG00000040607,
ENSMNEG00000040608,C20orf85
ENSMNEG00000040609,
ENSMNEG00000040610,
ENSMNEG00000040611,
ENSMNEG00000040612,C1D
ENSMNEG00000040613,CNN1
ENSMNEG00000040614,LGALS1
ENSMNEG00000040615,HJURP
ENSMNEG00000040616,FBXL3
ENSMNEG00000040617,RCHY1
ENSMNEG00000040618,BAHCC1
ENSMNEG00000040619,
ENSMNEG00000040620,CD200
ENSMNEG00000040621,ANKS6
ENSMNEG00000040622,PAGE4
ENSMNEG00000040623,GDPD5
ENSMNEG00000040624,ICMT
ENSMNEG00000040625,
ENSMNEG00000040626,XRN2
ENSMNEG00000040627,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040628,
ENSMNEG00000040629,GALNT7
ENSMNEG00000040630,ZSWIM4
ENSMNEG00000040631,
ENSMNEG00000040632,TSN
ENSMNEG00000040633,SLC2A12
ENSMNEG00000040634,DDIT4L
ENSMNEG00000040635,ALOX5
ENSMNEG00000040636,MYO15A
ENSMNEG00000040637,JAK3
ENSMNEG00000040638,TUFT1
ENSMNEG00000040639,KCNH5
ENSMNEG00000040640,DDX59
ENSMNEG00000040641,ARRB1
ENSMNEG00000040642,MAPK13
ENSMNEG00000040643,SPATA2
ENSMNEG00000040644,JMJD6
ENSMNEG00000040645,
ENSMNEG00000040646,SPINK6
ENSMNEG00000040647,LCN10
ENSMNEG00000040648,ADAMTS10
ENSMNEG00000040649,NCBP2
ENSMNEG00000040650,ZBTB11
ENSMNEG00000040651,PNPLA4
ENSMNEG00000040652,
ENSMNEG00000040653,DIP2A
ENSMNEG00000040654,ZBTB45
ENSMNEG00000040655,TFR2
ENSMNEG00000040656,
ENSMNEG00000040657,
ENSMNEG00000040657,
ENSMNEG00000040658,TXLNG
ENSMNEG00000040659,
ENSMNEG00000040660,KCNAB3
ENSMNEG00000040661,
ENSMNEG00000040662,WDR27
ENSMNEG00000040663,
ENSMNEG00000040663,
ENSMNEG00000040664,
ENSMNEG00000040665,TAC1
ENSMNEG00000040666,PRKDC
ENSMNEG00000040667,
ENSMNEG00000040668,PPCS
ENSMNEG00000040669,RTCB
ENSMNEG00000040670,TRA2A
ENSMNEG00000040671,CAMK2G
ENSMNEG00000040672,
ENSMNEG00000040673,IPPK
ENSMNEG00000040674,NAA15
ENSMNEG00000040675,ZNF266
ENSMNEG00000040676,TNC
ENSMNEG00000040677,TAF5L
ENSMNEG00000040678,ODF3L1
ENSMNEG00000040679,SLC17A1
ENSMNEG00000040680,
ENSMNEG00000040681,USP3
ENSMNEG00000040682,ZIC3
ENSMNEG00000040683,SULT1C4
ENSMNEG00000040684,SARM1
ENSMNEG00000040685,AMPD1
ENSMNEG00000040686,ASIP
ENSMNEG00000040687,LRR1
ENSMNEG00000040688,KRT9
ENSMNEG00000040689,
ENSMNEG00000040690,MFSD1
ENSMNEG00000040691,
ENSMNEG00000040692,CENPP
ENSMNEG00000040693,MFSD3
ENSMNEG00000040694,
ENSMNEG00000040695,ZNF787
ENSMNEG00000040696,SEMA3A
ENSMNEG00000040697,PFAS
ENSMNEG00000040698,TMEM52B
ENSMNEG00000040699,GMPPB
ENSMNEG00000040700,CDK6
ENSMNEG00000040701,ATAD2B
ENSMNEG00000040702,TNS3
ENSMNEG00000040703,MFRP
ENSMNEG00000040704,PARP3
ENSMNEG00000040705,IFT57
ENSMNEG00000040706,
ENSMNEG00000040707,LYSMD4
ENSMNEG00000040708,CCDC90B
ENSMNEG00000040709,IGSF3
ENSMNEG00000040710,RBM24
ENSMNEG00000040711,MYLPF
ENSMNEG00000040712,
ENSMNEG00000040713,TLR4
ENSMNEG00000040714,MEP1B
ENSMNEG00000040715,MCCD1
ENSMNEG00000040716,
ENSMNEG00000040717,ZFYVE16
ENSMNEG00000040718,HBM
ENSMNEG00000040719,RNF40
ENSMNEG00000040720,CDK13
ENSMNEG00000040721,UPK1B
ENSMNEG00000040722,MIPOL1
ENSMNEG00000040723,HMG20A
ENSMNEG00000040724,KIAA1549L
ENSMNEG00000040725,
ENSMNEG00000040726,PDCD11
ENSMNEG00000040727,GRM1
ENSMNEG00000040728,BRIP1
ENSMNEG00000040729,
ENSMNEG00000040730,F13A1
ENSMNEG00000040731,
ENSMNEG00000040732,
ENSMNEG00000040732,
ENSMNEG00000040733,
ENSMNEG00000040734,CCDC116
ENSMNEG00000040735,IL2RA
ENSMNEG00000040736,
ENSMNEG00000040737,
ENSMNEG00000040738,
ENSMNEG00000040739,EFCC1
ENSMNEG00000040740,
ENSMNEG00000040740,
ENSMNEG00000040741,NMBR
ENSMNEG00000040742,
ENSMNEG00000040743,
ENSMNEG00000040744,
ENSMNEG00000040745,
ENSMNEG00000040746,MRPL4
ENSMNEG00000040747,
ENSMNEG00000040748,
ENSMNEG00000040749,RTN4RL1
ENSMNEG00000040750,INKA2
ENSMNEG00000040751,PACC1
ENSMNEG00000040752,KDM6B
ENSMNEG00000040753,CCND1
ENSMNEG00000040754,GRHPR
ENSMNEG00000040755,FHIT
ENSMNEG00000040756,TNS4
ENSMNEG00000040757,TEX13B
ENSMNEG00000040758,MBL2
ENSMNEG00000040759,REC8
ENSMNEG00000040760,MRPS30
ENSMNEG00000040761,TMUB1
ENSMNEG00000040762,COL27A1
ENSMNEG00000040763,KLHL14
ENSMNEG00000040764,RNGTT
ENSMNEG00000040765,TRIP11
ENSMNEG00000040766,CD164L2
ENSMNEG00000040767,OLA1
ENSMNEG00000040768,DUSP3
ENSMNEG00000040769,LIN7A
ENSMNEG00000040770,MANBA
ENSMNEG00000040771,MIDEAS
ENSMNEG00000040772,DAO
ENSMNEG00000040773,
ENSMNEG00000040773,
ENSMNEG00000040774,RBM47
ENSMNEG00000040775,DPP3
ENSMNEG00000040776,ZBTB14
ENSMNEG00000040777,ADCK5
ENSMNEG00000040778,GRK6
ENSMNEG00000040779,MST1
ENSMNEG00000040780,SSC5D
ENSMNEG00000040781,PCYT1A
ENSMNEG00000040782,GNB5
ENSMNEG00000040783,ABCB6
ENSMNEG00000040784,CNPPD1
ENSMNEG00000040785,PIKFYVE
ENSMNEG00000040786,TRPC7
ENSMNEG00000040787,AATK
ENSMNEG00000040788,
ENSMNEG00000040788,
ENSMNEG00000040789,CRB3
ENSMNEG00000040790,ZNF616
ENSMNEG00000040791,ZNHIT6
ENSMNEG00000040792,
ENSMNEG00000040793,RBP3
ENSMNEG00000040794,
ENSMNEG00000040794,
ENSMNEG00000040794,
ENSMNEG00000040794,
ENSMNEG00000040794,
ENSMNEG00000040794,
ENSMNEG00000040794,
ENSMNEG00000040795,ZNF20
ENSMNEG00000040796,TMIGD1
ENSMNEG00000040797,RGS13
ENSMNEG00000040798,DEFB125
ENSMNEG00000040799,CD1C
ENSMNEG00000040800,
ENSMNEG00000040801,
ENSMNEG00000040802,SRD5A1
ENSMNEG00000040803,SLC1A5
ENSMNEG00000040804,
ENSMNEG00000040805,
ENSMNEG00000040806,SLC8A3
ENSMNEG00000040807,CRB2
ENSMNEG00000040808,
ENSMNEG00000040809,BCL7B
ENSMNEG00000040810,
ENSMNEG00000040811,
ENSMNEG00000040812,
ENSMNEG00000040813,DKK3
ENSMNEG00000040814,WEE1
ENSMNEG00000040815,SMLR1
ENSMNEG00000040816,AFTPH
ENSMNEG00000040817,PLCD1
ENSMNEG00000040818,TP53I3
ENSMNEG00000040819,
ENSMNEG00000040820,DNAJC12
ENSMNEG00000040821,FAM178B
ENSMNEG00000040822,PRSS36
ENSMNEG00000040823,HINFP
ENSMNEG00000040824,DKKL1
ENSMNEG00000040825,SYBU
ENSMNEG00000040826,
ENSMNEG00000040827,
ENSMNEG00000040828,CLTA
ENSMNEG00000040829,TPD52L2
ENSMNEG00000040830,YAE1
ENSMNEG00000040831,
ENSMNEG00000040832,OTOG
ENSMNEG00000040833,
ENSMNEG00000040834,
ENSMNEG00000040835,SGCA
ENSMNEG00000040836,HIPK1
ENSMNEG00000040837,USP11
ENSMNEG00000040838,GPA33
ENSMNEG00000040839,ZNF3
ENSMNEG00000040840,TRMT11
ENSMNEG00000040841,SLC4A2
ENSMNEG00000040842,MPI
ENSMNEG00000040843,RSPH6A
ENSMNEG00000040844,KPNA1
ENSMNEG00000040845,SPACA7
ENSMNEG00000040846,INVS
ENSMNEG00000040847,CHD6
ENSMNEG00000040848,PDE6C
ENSMNEG00000040849,LYPLA2
ENSMNEG00000040850,SPEG
ENSMNEG00000040851,GABPA
ENSMNEG00000040852,PHIP
ENSMNEG00000040853,RAB12
ENSMNEG00000040854,
ENSMNEG00000040855,MYEOV
ENSMNEG00000040856,CSMD2
ENSMNEG00000040857,
ENSMNEG00000040858,RPL18
ENSMNEG00000040859,SLC6A6
ENSMNEG00000040860,LNX2
ENSMNEG00000040861,
ENSMNEG00000040862,COLQ
ENSMNEG00000040863,VLDLR
ENSMNEG00000040864,F2
ENSMNEG00000040865,RBP2
ENSMNEG00000040866,
ENSMNEG00000040866,
ENSMNEG00000040866,
ENSMNEG00000040866,
ENSMNEG00000040866,
ENSMNEG00000040866,
ENSMNEG00000040867,
ENSMNEG00000040867,
ENSMNEG00000040868,LHX4
ENSMNEG00000040869,PIEZO2
ENSMNEG00000040870,SRFBP1
ENSMNEG00000040871,FGFR2
ENSMNEG00000040872,GAB2
ENSMNEG00000040873,SLC10A6
ENSMNEG00000040874,MIB1
ENSMNEG00000040875,
ENSMNEG00000040876,TESK1
ENSMNEG00000040877,IFITM5
ENSMNEG00000040878,STK19
ENSMNEG00000040879,CTNNA3
ENSMNEG00000040880,MTFMT
ENSMNEG00000040881,
ENSMNEG00000040882,
ENSMNEG00000040883,
ENSMNEG00000040884,BNC2
ENSMNEG00000040885,KCNS1
ENSMNEG00000040886,C2orf78
ENSMNEG00000040887,BRICD5
ENSMNEG00000040888,NME1-NME2
ENSMNEG00000040889,HLA-DPA1
ENSMNEG00000040890,
ENSMNEG00000040890,
ENSMNEG00000040891,DAND5
ENSMNEG00000040892,BSX
ENSMNEG00000040893,ARF5
ENSMNEG00000040894,ZNF628
ENSMNEG00000040895,PHACTR2
ENSMNEG00000040896,PAX1
ENSMNEG00000040897,ZIM3
ENSMNEG00000040898,
ENSMNEG00000040899,
ENSMNEG00000040900,YTHDC2
ENSMNEG00000040901,METTL24
ENSMNEG00000040902,CCDC134
ENSMNEG00000040903,HS3ST6
ENSMNEG00000040904,EGLN1
ENSMNEG00000040905,MTBP
ENSMNEG00000040906,CRISP1
ENSMNEG00000040907,EMG1
ENSMNEG00000040908,TM9SF3
ENSMNEG00000040909,HECW2
ENSMNEG00000040910,LPCAT2
ENSMNEG00000040911,
ENSMNEG00000040912,ASL
ENSMNEG00000040913,CCNL2
ENSMNEG00000040914,
ENSMNEG00000040915,NCOR2
ENSMNEG00000040916,
ENSMNEG00000040917,CNTLN
ENSMNEG00000040918,NCOA4
ENSMNEG00000040919,GCH1
ENSMNEG00000040920,PFKFB2
ENSMNEG00000040921,ERLIN2
ENSMNEG00000040922,ADAM10
ENSMNEG00000040923,SLC25A43
ENSMNEG00000040924,GNA14
ENSMNEG00000040925,BAG5
ENSMNEG00000040926,NOP9
ENSMNEG00000040927,KPNB1
ENSMNEG00000040928,MRPS34
ENSMNEG00000040929,ATF7IP
ENSMNEG00000040930,IDI1
ENSMNEG00000040931,PLPPR1
ENSMNEG00000040932,CPLX1
ENSMNEG00000040933,IZUMO2
ENSMNEG00000040934,NAPEPLD
ENSMNEG00000040935,MMP26
ENSMNEG00000040936,SPACA1
ENSMNEG00000040937,FAM114A2
ENSMNEG00000040938,C3orf56
ENSMNEG00000040939,RNASEH2C
ENSMNEG00000040940,SELENOM
ENSMNEG00000040941,SELP
ENSMNEG00000040942,ALOX15
ENSMNEG00000040943,ADRA2C
ENSMNEG00000040944,POLR3C
ENSMNEG00000040945,ATP5PD
ENSMNEG00000040946,COQ10A
ENSMNEG00000040947,KCNK4
ENSMNEG00000040948,
ENSMNEG00000040949,
ENSMNEG00000040950,USP7
ENSMNEG00000040951,FIGLA
ENSMNEG00000040952,TMEM17
ENSMNEG00000040953,
ENSMNEG00000040954,CTU2
ENSMNEG00000040955,MATN2
ENSMNEG00000040956,USP35
ENSMNEG00000040957,KLC3
ENSMNEG00000040958,HCN1
ENSMNEG00000040959,NFE2L3
ENSMNEG00000040960,
ENSMNEG00000040961,CCR10
ENSMNEG00000040962,DLGAP4
ENSMNEG00000040963,NFAT5
ENSMNEG00000040964,KCNB2
ENSMNEG00000040965,GPANK1
ENSMNEG00000040966,SDC4
ENSMNEG00000040967,ENOX1
ENSMNEG00000040968,FBXO47
ENSMNEG00000040969,
ENSMNEG00000040970,SPRY2
ENSMNEG00000040971,
ENSMNEG00000040972,MIF
ENSMNEG00000040973,
ENSMNEG00000040974,
ENSMNEG00000040975,ZNF829
ENSMNEG00000040976,B3GALNT2
ENSMNEG00000040977,APOA1
ENSMNEG00000040978,CHD7
ENSMNEG00000040979,
ENSMNEG00000040980,LRRC72
ENSMNEG00000040981,ODF1
ENSMNEG00000040982,
ENSMNEG00000040983,MALT1
ENSMNEG00000040984,ZDHHC1
ENSMNEG00000040985,CPAMD8
ENSMNEG00000040986,
ENSMNEG00000040987,NIF3L1
ENSMNEG00000040988,MGAM2
ENSMNEG00000040989,EMILIN3
ENSMNEG00000040990,
ENSMNEG00000040991,ASIC1
ENSMNEG00000040992,NTM
ENSMNEG00000040993,C7orf31
ENSMNEG00000040994,MFN1
ENSMNEG00000040995,LARGE2
ENSMNEG00000040996,TOR1A
ENSMNEG00000040997,C3orf84
ENSMNEG00000040998,MPHOSPH6
ENSMNEG00000040999,CYP27C1
ENSMNEG00000041000,
ENSMNEG00000041000,
ENSMNEG00000041001,CD34
ENSMNEG00000041002,SFSWAP
ENSMNEG00000041003,B4GALT1
ENSMNEG00000041004,UPK2
ENSMNEG00000041005,VEGFA
ENSMNEG00000041006,CDH6
ENSMNEG00000041007,PPP1R1B
ENSMNEG00000041008,
ENSMNEG00000041008,
ENSMNEG00000041008,
ENSMNEG00000041008,
ENSMNEG00000041009,PON1
ENSMNEG00000041010,ZNF446
ENSMNEG00000041011,TNNT2
ENSMNEG00000041012,DERL1
ENSMNEG00000041013,IL17A
ENSMNEG00000041014,NRXN3
ENSMNEG00000041015,
ENSMNEG00000041016,MTCP1
ENSMNEG00000041017,
ENSMNEG00000041018,CCDC28A
ENSMNEG00000041019,CCER2
ENSMNEG00000041020,
ENSMNEG00000041021,SPINK7
ENSMNEG00000041022,MED15
ENSMNEG00000041023,MXRA8
ENSMNEG00000041024,TNPO2
ENSMNEG00000041025,GTSE1
ENSMNEG00000041026,AATF
ENSMNEG00000041027,
ENSMNEG00000041028,C6orf62
ENSMNEG00000041029,C1S
ENSMNEG00000041030,TRAFD1
ENSMNEG00000041031,FAM120B
ENSMNEG00000041032,MLXIP
ENSMNEG00000041033,KIAA1210
ENSMNEG00000041034,YIF1A
ENSMNEG00000041035,ABCC12
ENSMNEG00000041036,STAC
ENSMNEG00000041037,ZPLD1
ENSMNEG00000041038,OGT
ENSMNEG00000041039,ZNF32
ENSMNEG00000041040,DFFB
ENSMNEG00000041041,
ENSMNEG00000041042,MOG
ENSMNEG00000041043,KIAA1549
ENSMNEG00000041044,FIBCD1
ENSMNEG00000041045,CISD2
ENSMNEG00000041046,LGR4
ENSMNEG00000041047,TMEM86A
ENSMNEG00000041048,
ENSMNEG00000041049,KNSTRN
ENSMNEG00000041050,NMB
ENSMNEG00000041051,TACC3
ENSMNEG00000041052,ENPP7
ENSMNEG00000041053,
ENSMNEG00000041054,FBXL5
ENSMNEG00000041055,DCDC2
ENSMNEG00000041056,OR52J3
ENSMNEG00000041057,KAT6A
ENSMNEG00000041058,TBC1D13
ENSMNEG00000041059,DDX39B
ENSMNEG00000041060,ACADM
ENSMNEG00000041061,TMEFF2
ENSMNEG00000041062,
ENSMNEG00000041063,SUSD5
ENSMNEG00000041064,TGFBR2
ENSMNEG00000041065,SCYGR5
ENSMNEG00000041066,
ENSMNEG00000041067,AP3M2
ENSMNEG00000041068,
ENSMNEG00000041069,SMARCA2
ENSMNEG00000041070,GPAM
ENSMNEG00000041071,ZNHIT1
ENSMNEG00000041072,ACAD8
ENSMNEG00000041073,PDZD9
ENSMNEG00000041074,GNG3
ENSMNEG00000041075,ZNF749
ENSMNEG00000041076,FHIP2A
ENSMNEG00000041077,NKTR
ENSMNEG00000041078,DPEP2NB
ENSMNEG00000041079,TMEM177
ENSMNEG00000041080,
